total_pnl,max_dd,ending
2129.61,65.34999999999991,3129.61
2044.62,77.74000000000001,3044.62
1911.53,29.11999999999989,2911.5299999999997
1914.1499999999999,77.73999999999978,2914.1499999999996
1772.85,77.73999999999978,2772.85
1654.21,77.74000000000001,2654.21
2258.65,65.35000000000002,3258.65
1719.18,68.80999999999972,2719.1800000000003
1600.57,65.34999999999991,2600.5699999999997
1988.73,29.11999999999989,2988.73
1855.82,95.98000000000002,2855.8199999999997
2019.43,65.34999999999991,3019.4300000000003
2037.58,77.81999999999948,3037.58
1852.2,77.74000000000001,2852.2
1558.21,67.92999999999984,2558.21
1757.37,77.74000000000001,2757.37
2075.88,77.74000000000001,3075.88
1969.91,6.610000000000127,2969.91
1867.52,65.34999999999991,2867.52
1715.1,86.1099999999999,2715.1
2106.58,9.400000000000091,3106.58
2209.14,77.74000000000001,3209.14
1819.6,77.74000000000001,2819.6
1622.34,65.34999999999991,2622.34
2066.19,77.74000000000001,3066.19
1832.04,65.34999999999991,2832.04
1834.29,77.74000000000001,2834.29
2189.79,65.34999999999991,3189.79
2380.14,9.509999999999764,3380.14
1892.62,65.34999999999991,2892.62
2006.02,29.11999999999989,3006.02
1998.21,31.25,2998.21
2011.94,76.8599999999999,3011.94
1904.12,70.34000000000015,2904.12
1812.37,65.34999999999991,2812.37
1800.28,105.83999999999969,2800.2799999999997
1641.8899999999999,65.34999999999991,2641.89
1827.83,65.34999999999991,2827.83
1861.71,77.74000000000001,2861.71
1638.92,77.74000000000001,2638.92
1576.36,77.74000000000001,2576.3599999999997
1867.44,77.74000000000001,2867.44
1877.32,89.12999999999988,2877.3199999999997
1875.1299999999999,94.4699999999998,2875.13
2249.98,78.01999999999998,3249.98
1680.94,77.74000000000001,2680.94
1726.67,65.34999999999991,2726.67
2046.32,77.73999999999978,3046.3199999999997
2035.52,77.74000000000001,3035.52
1678.22,77.74000000000001,2678.2200000000003
1465.71,29.11999999999989,2465.71
2288.63,6.6099999999999,3288.63
2320.97,65.34999999999991,3320.97
1674.84,77.74000000000001,2674.84
2000.85,77.73999999999978,3000.85
2067.85,35.180000000000064,3067.85
1602.78,65.34999999999991,2602.7799999999997
1509.73,77.74000000000001,2509.73
2066.2,29.11999999999989,3066.2
1605.03,65.34999999999991,2605.0299999999997
1868.36,77.73999999999978,2868.3599999999997
1901.93,77.74000000000001,2901.9300000000003
1809.47,77.73999999999978,2809.4700000000003
1788.25,77.74000000000001,2788.25
1911.41,77.74000000000001,2911.41
2012.25,77.74000000000001,3012.25
1692.57,77.74000000000001,2692.5699999999997
1833.35,65.34999999999991,2833.35
1736.41,65.34999999999991,2736.41
2016.85,65.34999999999991,3016.85
1567.19,77.74000000000001,2567.19
1778.15,29.11999999999989,2778.15
1853.61,77.74000000000001,2853.6099999999997
1657.49,65.34999999999991,2657.49
1696.24,77.74000000000001,2696.24
1484.99,77.74000000000001,2484.99
1611.1299999999999,95.97999999999956,2611.13
1578.78,77.73999999999978,2578.7799999999997
1763.29,77.74000000000001,2763.29
1936.18,29.11999999999989,2936.1800000000003
1827.41,77.74000000000001,2827.41
2072.86,77.74000000000001,3072.86
1846.45,77.74000000000001,2846.45
1736.18,82.47999999999956,2736.1800000000003
1808.64,77.74000000000001,2808.6400000000003
1919.54,29.11999999999989,2919.54
1710.47,86.01999999999998,2710.4700000000003
1786.45,77.73999999999978,2786.45
2220.32,77.96000000000004,3220.32
1850.22,65.34999999999991,2850.2200000000003
1460.34,65.34999999999991,2460.34
1799.18,77.74000000000001,2799.1800000000003
1883.4,69.58999999999992,2883.4
2053.02,65.34999999999991,3053.02
1557.15,82.23999999999978,2557.15
1643.04,77.74000000000001,2643.04
1770.53,65.34999999999991,2770.5299999999997
1894.21,77.73999999999978,2894.21
2028.97,65.34999999999991,3028.9700000000003
1926.31,8.419999999999618,2926.31
2038.08,65.34999999999991,3038.08
1801.39,77.73999999999978,2801.3900000000003
1768.56,77.76999999999998,2768.56
1726.0,77.74000000000001,2726.0
2052.78,65.34999999999991,3052.78
1829.06,77.74000000000001,2829.06
1824.23,77.74000000000001,2824.23
1856.03,77.74000000000001,2856.0299999999997
1610.16,108.36999999999944,2610.16
1641.8799999999999,77.74000000000001,2641.88
1784.46,77.74000000000001,2784.46
1927.46,65.34999999999991,2927.46
