total_pnl,max_dd,ending_balance
76.02999999999999,66.93999999999994,1076.03
76.02999999999999,142.40000000000032,1076.03
76.02999999999999,108.30000000000007,1076.03
76.02999999999999,82.75000000000045,1076.03
76.02999999999999,128.3499999999999,1076.03
76.02999999999999,225.1600000000002,1076.03
76.02999999999999,92.91000000000054,1076.03
76.02999999999999,204.81999999999982,1076.03
76.02999999999999,56.669999999999845,1076.03
76.02999999999999,72.3499999999998,1076.03
76.02999999999999,87.44000000000051,1076.03
76.02999999999999,60.88000000000034,1076.03
76.02999999999999,108.29999999999995,1076.03
76.02999999999999,59.879999999999995,1076.03
76.02999999999999,109.58000000000015,1076.03
76.02999999999999,132.49000000000024,1076.03
76.02999999999999,107.90000000000032,1076.03
76.02999999999999,79.58000000000027,1076.03
76.02999999999999,93.58000000000038,1076.03
76.02999999999999,78.93999999999994,1076.03
76.02999999999999,79.76999999999998,1076.03
76.02999999999999,129.95999999999992,1076.03
76.02999999999999,113.47000000000003,1076.03
76.02999999999999,107.80000000000018,1076.03
76.02999999999999,119.49000000000012,1076.03
76.02999999999999,98.04000000000019,1076.03
76.02999999999999,66.71000000000026,1076.03
76.02999999999999,98.92000000000007,1076.03
76.02999999999999,64.91000000000031,1076.03
76.02999999999999,111.77999999999997,1076.03
76.02999999999999,123.0100000000001,1076.03
76.02999999999999,106.50999999999976,1076.03
76.02999999999999,128.00000000000045,1076.03
76.02999999999999,83.19000000000005,1076.03
76.02999999999999,86.89999999999986,1076.03
76.02999999999999,53.5,1076.03
76.02999999999999,76.99000000000001,1076.03
76.02999999999999,91.68000000000006,1076.03
76.02999999999999,72.47000000000003,1076.03
76.02999999999999,122.73000000000002,1076.03
76.02999999999999,82.16999999999996,1076.03
76.02999999999999,110.58000000000004,1076.03
76.02999999999999,112.31999999999982,1076.03
76.02999999999999,69.66000000000076,1076.03
76.02999999999999,177.04000000000087,1076.03
76.02999999999999,109.05999999999995,1076.03
76.02999999999999,74.16999999999985,1076.03
76.02999999999999,93.68000000000006,1076.03
76.02999999999999,137.70000000000005,1076.03
76.02999999999999,70.8900000000001,1076.03
76.02999999999999,83.62,1076.03
76.02999999999999,97.7900000000003,1076.03
76.02999999999999,72.92999999999984,1076.03
76.02999999999999,124.12000000000057,1076.03
76.02999999999999,74.94000000000028,1076.03
76.02999999999999,103.88000000000022,1076.03
76.02999999999999,78.07999999999981,1076.03
76.02999999999999,91.95000000000005,1076.03
76.02999999999999,146.14000000000067,1076.03
76.02999999999999,163.30999999999983,1076.03
76.02999999999999,139.23000000000025,1076.03
76.02999999999999,90.38,1076.03
76.02999999999999,63.48000000000002,1076.03
76.02999999999999,131.36000000000013,1076.03
76.02999999999999,130.57000000000005,1076.03
76.02999999999999,141.24000000000024,1076.03
76.02999999999999,109.26000000000045,1076.03
76.02999999999999,155.27000000000055,1076.03
76.02999999999999,128.01000000000033,1076.03
76.02999999999999,79.08000000000004,1076.03
76.02999999999999,101.60000000000059,1076.03
76.02999999999999,106.87000000000012,1076.03
76.02999999999999,109.78999999999996,1076.03
76.02999999999999,68.94999999999993,1076.03
76.02999999999999,84.68000000000052,1076.03
76.02999999999999,67.11000000000013,1076.03
76.02999999999999,74.59000000000003,1076.03
76.02999999999999,77.88999999999999,1076.03
76.02999999999999,103.01999999999998,1076.03
76.02999999999999,100.16999999999985,1076.03
76.02999999999999,91.43999999999994,1076.03
76.02999999999999,114.47000000000025,1076.03
76.02999999999999,149.7800000000001,1076.03
76.02999999999999,95.71000000000026,1076.03
76.02999999999999,80.14999999999998,1076.03
76.02999999999999,95.64000000000055,1076.03
76.02999999999999,133.8100000000003,1076.03
76.02999999999999,70.73999999999978,1076.03
76.02999999999999,75.16999999999985,1076.03
76.02999999999999,119.24000000000001,1076.03
76.02999999999999,90.95000000000016,1076.03
76.02999999999999,127.66999999999996,1076.03
76.02999999999999,80.43000000000018,1076.03
76.02999999999999,75.65999999999997,1076.03
76.02999999999999,98.24000000000035,1076.03
76.02999999999999,60.22000000000014,1076.03
76.02999999999999,88.44000000000017,1076.03
76.02999999999999,80.25999999999999,1076.03
76.02999999999999,141.71000000000004,1076.03
76.02999999999999,85.59000000000026,1076.03
76.02999999999999,110.68999999999994,1076.03
76.02999999999999,79.77000000000055,1076.03
76.02999999999999,84.45000000000016,1076.03
76.02999999999999,113.26999999999975,1076.03
76.02999999999999,107.24000000000069,1076.03
76.02999999999999,125.31000000000074,1076.03
76.02999999999999,69.96999999999991,1076.03
76.02999999999999,93.08999999999969,1076.03
76.02999999999999,74.06000000000017,1076.03
76.02999999999999,99.91999999999996,1076.03
76.02999999999999,93.43000000000006,1076.03
76.02999999999999,110.02999999999997,1076.03
76.02999999999999,70.2299999999999,1076.03
76.02999999999999,59.54000000000019,1076.03
76.02999999999999,145.53000000000088,1076.03
76.02999999999999,52.75,1076.03
76.02999999999999,75.5600000000004,1076.03
76.02999999999999,123.86000000000013,1076.03
76.02999999999999,110.18999999999983,1076.03
76.02999999999999,74.7299999999999,1076.03
76.02999999999999,82.68000000000029,1076.03
